month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
3,2024,Mt. Airy,31,16,0,15,180.918,350.3593,8855.104818,4117.800593,2459.034396,1515.051742,311.7610082,4.395897,0.246881058,0.710275625,2.140346369,1,823524.7481,3620129.97,356177.7057,0.098388099,35622.84863,0.043256561,0.851920285,2768.579167,0.003361865,0,0,0,0,0,0,0,0,0.003361865
3,2024,Mt. Auburn,31,16,0,15,180.918,350.3593,5192,2640,771,558,145,4.395897,0.15719697,0.789828237,1.851103211,1,482856,2122585.242,145399.1095,0.068500952,13708.5,0.028390452,0.886719641,8300.364167,0.017190144,0,0,0,0,0,0,0,0,0.017190144
3,2024,Mt. Lookout,31,16,0,15,180.918,350.3593,5018.193293,2134.056773,1254.803538,660.4338527,168.5965144,4.395897,0.016816196,0.97474487,2.359967974,0.13,466691.9762,2051529.858,12573.2453,0.006128717,2101.59198,0.004503167,0.985376754,0,0,0,0,0,0,0,0,0,0,0
3,2024,Mt. Washington,31,16,0,15,180.918,350.3593,11815.2445,5463.880907,2649.821269,1560.902515,620.874501,4.395897,0.13778012,0.905267508,2.133691957,0.45,1098817.738,4830289.599,263755.4442,0.054604478,19145.09332,0.017423357,0.977295343,34754.20642,0.031628727,0,0,0,0,0,0,0,0,0.031628727
3,2024,North Avondale - Paddock Hills,31,16,0,15,180.918,350.3593,4209.94927,1687.619875,609.4885337,370.5687978,55.37421821,4.395897,0.135145368,0.899629725,2.084645892,1,391525.2821,1721104.813,79907.8504,0.04642823,8305.888812,0.021214183,0.967272138,245.0583333,6.26E-04,0,0,0,0,0,0,0,0,6.26E-04
3,2024,North Fairmount,31,16,0,15,180.918,350.3593,1692.184726,793.0906921,393.0634845,194.2105012,82.01718377,4.395897,0.24195122,0.707927445,2.1,1,157373.1795,691796.2875,67230.18686,0.097182058,5386.439857,0.034227178,0.839336681,2026.133333,0.012874705,0,0,0,0,0,0,0,0,0.012874705
3,2024,Northside,31,16,0,15,180.918,350.3593,8407,4175,1198,548,192,4.395897,0.123113772,0.876243378,2.010178004,1,781851,3436936.465,180084.6802,0.05239686,14430,0.018456202,0.94709644,59917.30125,0.076635192,0,0,0,0,0,0,0,0,0.076635192
3,2024,Oakley,31,16,0,15,180.918,350.3593,11405.43659,6478.559484,1361.630191,602.2138047,115.1537598,4.395897,0.016825594,0.945798055,1.739411667,1,1060705.603,4662752.577,38191.1298,0.008190683,13988.66751,0.013188077,0.967176815,0,0,0,0,0,0,0,0,0,0,0
3,2024,Over-the-Rhine,31,16,0,15,180.918,350.3593,6180,3155,840,328,149,4.395897,0.203486529,0.847657366,1.818869231,0.65,574740,2526497.842,224930.6706,0.089028641,6045.975,0.010519496,0.947205503,225706.555,0.392710713,0,0,0,0,0,0,0,0,0.392710713
3,2024,Pendleton,31,16,0,15,180.918,350.3593,1163,558,238,154,36,4.395897,0.082437276,0.894813062,2.08,1,108159,475455.8236,16116.5278,0.033897004,3705,0.034255124,0.96296519,0,0,0,0,0,0,0,0,0,0,0
3,2024,Pleasant Ridge,31,16,0,15,180.918,350.3593,7308.599434,3688.551367,1534.065033,828.6644675,150.332705,4.395897,0.131432997,0.879493914,1.952439432,1,679699.7474,2987890.081,169853.264,0.056847226,19090.44486,0.028086585,0.964427726,0,0,0,0,0,0,0,0,0,0,0
3,2024,Queensgate,31,16,0,15,180.918,350.3593,280.0308765,95.36055777,93.90836653,25.65537849,21.78286853,4.395897,0.631979695,0.457495274,2.32,1,26042.87151,114481.7808,21114.73124,0.184437481,925.0458167,0.035520116,0.677452871,0,0,0,0,0,0,0,0,0,0,0
3,2024,Riverside,31,16,0,15,180.918,350.3593,2088.550898,829.5508982,512.3952096,212.3473054,86.07784431,4.395897,0.216450716,0.827232171,2.513273138,1,194235.2335,853838.0804,62909.42497,0.073678402,5819.290419,0.029960015,0.930870587,255504.0089,1.31543595,0,0,0,0,0,0,0,0,1.31543595
3,2024,Roselawn,31,16,0,15,180.918,350.3593,7449,3583,1509,1121,162,4.395897,0.234161317,0.722201557,2.031551069,1,692757,3045288.418,293951.4527,0.096526638,25018.5,0.036114395,0.85484259,12775.98167,0.018442227,0,0,0,0,0,0,0,0,0.018442227
3,2024,Sayler Park,31,16,0,15,180.918,350.3593,2745,1184,682,423,106,4.395897,0.199324324,0.853179641,2.314898367,1,255285,1122206.566,82684.7948,0.073680548,10315.5,0.04040778,0.967267969,1389.733333,0.00544385,0,0,0,0,0,0,0,0,0.00544385
3,2024,Sedamsville,31,16,0,15,180.918,350.3593,590.4491018,200.4491018,187.6047904,48.65269461,38.92215569,4.395897,0.316504854,0.747568313,2.81,1,54911.76647,241386.4695,22227.88493,0.092084221,1707.709581,0.031099156,0.87075169,0,0,0,0,0,0,0,0,0,0,0
3,2024,South Cumminsville,31,16,0,15,180.918,350.3593,788.6082691,270.351787,330.5395936,201.2838122,19.98037842,4.395897,0.515510949,0.492580884,2.9,1,73340.56903,322397.5874,48829.33257,0.15145688,4314.651717,0.058830355,0.702868118,5000.25,0.0681785,0,0,0,0,0,0,0,0,0.0681785
3,2024,South Fairmount,31,16,0,15,180.918,350.3593,1960,852,478,231,108,4.395897,0.253521127,0.712173745,2.13,1,182280,801284.1052,75677.6088,0.094445414,6610.5,0.036265635,0.842884794,962.125,0.005278281,0,0,0,0,0,0,0,0,0.005278281
3,2024,Spring Grove Village,31,16,0,15,180.918,350.3593,2163,927,549,327,132,4.395897,0.252427184,0.775820321,2.32,1,201159,884274.2446,81984.0762,0.092713405,8950.5,0.044494653,0.91302838,0,0,0,0,0,0,0,0,0,0,0
3,2024,Villages at Roll Hill,31,16,0,15,180.918,350.3593,2262,901,1261,630,135,4.395897,0.612652608,0.351760256,2.51,1,210366,924747.2683,193398.3336,0.209136421,14917.5,0.070912125,0.631808801,0,0,0,0,0,0,0,0,0,0,0
3,2024,Walnut Hills,31,16,0,15,180.918,350.3593,6259,3678,829,359,193,4.395897,0.347471452,0.786417543,1.714202261,0.69,582087,2558794.497,447759.1854,0.174988334,7427.16,0.012759536,0.974165413,19665.914,0.03378518,0,0,0,0,0,0,0,0,0.03378518
3,2024,West End,31,16,0,15,180.918,350.3593,7764.890452,3592.871947,2249.151739,1322.796447,198,4.395897,0.433269674,0.693658054,2.182286781,1,722134.812,3174430.254,545398.1761,0.171809784,29655.53072,0.041066474,0.906534313,83304.92917,0.115359248,0,0,0,0,0,0,0,0,0.115359248
3,2024,West Price Hill,31,16,0,15,180.918,350.3593,18811.14342,7650.011933,5370.627021,3261.091031,1051.858812,4.395897,0.201424858,0.811733131,2.450516273,1,1749436.338,7690341.95,539869.5455,0.070200981,84102.52195,0.048074068,0.93000818,3552.393333,0.002030593,0,0,0,0,0,0,0,0,0.002030593
3,2024,Westwood,31,16,0,15,180.918,350.3593,34059.55927,15074.63727,9471.291574,4788.13171,1273.849482,4.395897,0.213391444,0.819039119,2.266125449,1,3167539.012,13924175.24,1127035.313,0.080940903,118208.6332,0.037318762,0.937298784,10327.14075,0.003260304,0,0,0,0,0,0,0,0,0.003260304
3,2024,Winton Hills,31,16,0,15,180.918,350.3593,5401,2699,2102,1050,281,4.395897,0.519081141,0.635443719,2,1,502293,2208028.292,490853.3793,0.222303936,25954.5,0.051672032,0.909419686,338.875,6.75E-04,0,0,0,0,0,0,0,0,6.75E-04
4,2019,Avondale,30,8,0,22,123.46,247.97,12570,5516,3724,1951,395,3.17,0.385605511,0.661131539,2.148326173,1,1131300,3586221,527432.19,0.147071859,67095.6,0.059308406,0.867511804,0,0,0,0,0,0,0,0,0,0,0
4,2019,Bond Hill,30,8,0,22,123.46,247.97,7174,3182,1642,974,210,3.17,0.166561911,0.861170719,2.209983273,1,645660,2046742.2,131424.1,0.06421136,33862.4,0.052446179,0.977828258,0,0,0,0,0,0,0,0,0,0,0
4,2019,California,30,8,0,22,123.46,247.97,976,373,197,71,77,3.17,0,0.995655354,2.62,0.13,87840,278452.8,0,0,550.264,0.00626439,1.001919744,0,0,0,0,0,0,0,0,0,0,0
4,2019,Camp Washington,30,8,0,22,123.46,247.97,1396,446,230,90,47,3.17,0.311659193,0.850194744,2.36,1,125640,398278.8,34467.83,0.086541965,3918.2,0.031185928,0.967922637,0,0,0,0,0,0,0,0,0,0,0
4,2019,Carthage,30,8,0,22,123.46,247.97,2940,1039,1017,569,245,3.17,0.26852743,0.798250225,2.82,1,264600,838782,69183.63,0.082481062,23280.4,0.087983371,0.968714658,0,0,0,0,0,0,0,0,0,0,0
4,2019,Clifton,30,8,0,22,123.46,247.97,8552,4156,1437,824,202,3.17,0.063282002,0.867285366,2.05898971,0.4,769680,2439885.6,65216.11,0.026729167,11737.44,0.015249766,0.9092643,0,0,0,0,0,0,0,0,0,0,0
4,2019,College Hill,30,8,0,22,123.46,247.97,16403,7201,3858,2424,568,3.17,0.147896126,0.848234995,2.259642139,1,1476270,4679775.9,264088.05,0.056431773,85571.2,0.057964464,0.962631232,0,0,0,0,0,0,0,0,0,0,0
4,2019,Columbia Tusculum,30,8,0,22,123.46,247.97,1573,741.3396774,288.7216129,145.6293548,42.11580645,3.17,0,0.985060788,2.12,0.13,141570,448776.9,0,0,698.0365097,0.004930681,0.989991469,0,0,0,0,0,0,0,0,0,0,0
4,2019,Corryville,30,8,0,22,123.46,247.97,3984,1863,206,56,28,3.17,0.088030059,0.707081154,2.07188253,1,358560,1136635.2,40667.08,0.03577848,2402.4,0.006700134,0.749559768,0,0,0,0,0,0,0,0,0,0,0
4,2019,CUF,30,8,0,22,123.46,247.97,16974,5547,607,271,122,3.17,0.07066883,0.757190222,2.238798162,1,1527660,4842682.2,97204.24,0.020072397,11239.8,0.007357527,0.784620147,0,0,0,0,0,0,0,0,0,0,0
4,2019,Downtown,30,8,0,22,123.46,247.97,3857,2785.980015,161.0910437,42.35603257,9.401184308,3.17,0.105997329,0.894340912,1.355066114,1,347130,1100402.1,73227.13785,0.0665458,1480.256403,0.004264271,0.965150983,0,0,0,0,0,0,0,0,0,0,0
4,2019,East End,30,8,0,22,123.46,247.97,1601,747,314,157,70,3.17,0.096385542,0.906127111,2.13,1,144090,456765.3,17853.84,0.039087558,6492.2,0.045056562,0.990271231,0,0,0,0,0,0,0,0,0,0,0
4,2019,East Price Hill,30,8,0,22,123.46,247.97,13848,5640,3857,2225,513,3.17,0.322695035,0.787443661,2.411106297,1,1246320,3950834.4,451305.4,0.114230402,78306.8,0.062830413,0.964504475,0,0,0,0,0,0,0,0,0,0,0
4,2019,East Walnut Hills,30,8,0,22,123.46,247.97,3905,2374.665167,354.968509,161.9228792,64.96015424,3.17,0.054825481,0.939804694,1.627011524,1,351450,1114096.5,32283.74976,0.028977517,6488.854756,0.018463095,0.987245306,0,0,0,0,0,0,0,0,0,0,0
4,2019,East Westwood,30,8,0,22,123.46,247.97,2503,1090.543121,808.9919768,456.4381182,169.6380157,3.17,0.33312742,0.744960522,2.271434279,1,225270,714105.9,90084.97569,0.126150723,17905.77743,0.07948585,0.950597096,0,0,0,0,0,0,0,0,0,0,0
4,2019,English Woods,30,8,0,22,123.46,247.97,474,204.5326969,158.8295943,87.10739857,25.11408115,3.17,0.369469027,0.633179512,2.26,1,42660,135232.2,18738.72006,0.138566999,3209.53432,0.075235216,0.846981727,0,0,0,0,0,0,0,0,0,0,0
4,2019,Evanston,30,8,0,22,123.46,247.97,8382,3597.707265,1822.861401,1000.732867,406.494777,3.17,0.188057913,0.833913829,2.158989501,0.36,754380,2391384.6,167770.8779,0.070156376,14488.81582,0.019206257,0.923276462,0,0,0,0,0,0,0,0,0,0,0
4,2019,Hartwell,30,8,0,22,123.46,247.97,5397,2651,829,241,190,3.17,0.105620521,0.916339072,1.98,1,485730,1539764.1,69431.6,0.045092362,12326.6,0.025377473,0.986808907,0,0,0,0,0,0,0,0,0,0,0
4,2019,Hyde Park,30,8,0,22,123.46,247.97,13291,6703,2567,1591,218,3.17,0.016261376,0.954528694,1.971784666,0.65,1196190,3791922.3,27028.73,0.007127976,33629.31,0.028113686,0.989770356,0,0,0,0,0,0,0,0,0,0,0
4,2019,Kennedy Heights,30,8,0,22,123.46,247.97,5057,2619,865,427,34,3.17,0.107674685,0.909102727,1.92,1,455130,1442762.1,69927.54,0.048467824,13184.6,0.028968866,0.986539417,0,0,0,0,0,0,0,0,0,0,0
4,2019,Linwood,30,8,0,22,123.46,247.97,687,268,202,127,39,3.17,0.28358209,0.750871946,2.56,1,61830,196001.1,18845.72,0.096151093,4747.6,0.076784732,0.923807771,0,0,0,0,0,0,0,0,0,0,0
4,2019,Lower Price Hill,30,8,0,22,123.46,247.97,761,249.3715139,284.9960159,83.37649402,51.54183267,3.17,0.531914894,0.52970774,2.29,1,68490,217113.3,32891.8374,0.151496188,3858.664143,0.056339088,0.737543017,0,0,0,0,0,0,0,0,0,0,0
4,2019,Madisonville,30,8,0,22,123.46,247.97,10838,5173,2288,1160,273,3.17,0.108061086,0.874742712,2.131092452,1,975420,3092081.4,138615.23,0.044829101,40983.8,0.042016567,0.96158838,0,0,0,0,0,0,0,0,0,0,0
4,2019,Millvale,30,8,0,22,123.46,247.97,2150,863.3146461,890.4344779,502.4702172,66.29292221,3.17,0.530541012,0.571131307,2.48,1,193500,613395,113576.1682,0.185159918,16266.62579,0.08406525,0.840356475,0,0,0,0,0,0,0,0,0,0,0
4,2019,Mt. Adams,30,8,0,22,123.46,247.97,1629,1030,92,46,26,3.17,0,0.971985466,1.58,0.13,146610,464753.7,0,0,267.696,0.001825905,0.973811371,0,0,0,0,0,0,0,0,0,0,0
4,2019,Mt. Airy,30,8,0,22,123.46,247.97,8950,3913.515048,2508.398814,1501.777465,430.7405486,3.17,0.277678133,0.769444247,2.274527374,1,805500,2553435,269468.3924,0.105531722,55270.01518,0.068615785,0.943591755,0,0,0,0,0,0,0,0,0,0,0
4,2019,Mt. Auburn,30,8,0,22,123.46,247.97,4641,2132,961,570,133,3.17,0.166041276,0.844227446,2.01,1,417690,1324077.3,87781.38,0.066296265,20105.8,0.048135699,0.95865941,0,0,0,0,0,0,0,0,0,0,0
4,2019,Mt. Lookout,30,8,0,22,123.46,247.97,4996,2118.660323,1233.278387,701.3706452,159.8841935,3.17,0,0.972236101,2.369967974,0.13,449640,1425358.8,0,0,3202.14549,0.007121576,0.979357677,0,0,0,0,0,0,0,0,0,0,0
4,2019,Mt. Washington,30,8,0,22,123.46,247.97,12297,5492.241856,3154.57833,1700.554633,391.2559107,3.17,0.160947887,0.892556094,2.225589981,0.45,1106730,3508334.1,219196.7325,0.062478865,26921.6017,0.024325356,0.979360315,0,0,0,0,0,0,0,0,0,0,0
4,2019,North Avondale - Paddock Hills,30,8,0,22,123.46,247.97,4236,1513.627567,606.17009,288.3442539,103.5450687,3.17,0.20760095,0.852837131,2,1,381240,1208530.8,77919.74233,0.064474767,11208.03463,0.029398895,0.946710793,0,0,0,0,0,0,0,0,0,0,0
4,2019,North Fairmount,30,8,0,22,123.46,247.97,1621,699.4673031,543.1704057,297.8926014,85.88591885,3.17,0.369469027,0.633179512,2.26,1,145890,462471.3,64083.25994,0.138566999,10976.06568,0.075235216,0.846981727,0,0,0,0,0,0,0,0,0,0,0
4,2019,Northside,30,8,0,22,123.46,247.97,7865,3918,1410,678,239,3.17,0.164369576,0.88677349,2.006624285,1,707850,2243884.5,159692.68,0.071167959,26226.2,0.037050505,0.994991954,0,0,0,0,0,0,0,0,0,0,0
4,2019,Oakley,30,8,0,22,123.46,247.97,12034,6473,1256,478,247,3.17,0.052216901,0.941124033,1.834845438,1,1083060,3433300.2,83813.86,0.024412039,20735,0.01914483,0.984680903,0,0,0,0,0,0,0,0,0,0,0
4,2019,Over-the-Rhine,30,8,0,22,123.46,247.97,5200,2498,1076,598,132,3.17,0.325060048,0.812888983,1.860265385,0.65,468000,1483560,201351.64,0.135721939,13570.7,0.028997222,0.977608145,0,0,0,0,0,0,0,0,0,0,0
4,2019,Pendleton,30,8,0,22,123.46,247.97,1083,571,238,111,49,3.17,0.218914186,0.824800105,1.9,1,97470,308979.9,30996.25,0.100318014,4576,0.046947779,0.972065898,0,0,0,0,0,0,0,0,0,0,0
4,2019,Pleasant Ridge,30,8,0,22,123.46,247.97,7182,3534.503299,1409.428841,690.7728558,255.6503299,3.17,0.085550603,0.945230719,2.006922863,1,646380,2049024.6,74980.89282,0.036593457,27067.70311,0.041875836,1.023700012,0,0,0,0,0,0,0,0,0,0,0
4,2019,Queensgate,30,8,0,22,123.46,247.97,243,79.62848606,91.00398406,26.62350598,16.45816733,3.17,0.531914894,0.52970774,2.29,1,21870,69327.9,10502.9126,0.151496188,1232.135857,0.056339088,0.737543017,0,0,0,0,0,0,0,0,0,0,0
4,2019,Riverside,30,8,0,22,123.46,247.97,1772,929.6467066,299.6766467,135.7784431,49.7005988,3.17,0.179142163,0.85078079,1.920112867,1,159480,505551.6,41296.65653,0.081686333,5304.700599,0.033262482,0.965729605,0,0,0,0,0,0,0,0,0,0,0
4,2019,Roselawn,30,8,0,22,123.46,247.97,7627,3442,2060,1154,384,3.17,0.29110982,0.733542471,2.123861282,1,686430,2175983.1,248465.94,0.114185602,43986.8,0.064080533,0.911808606,0,0,0,0,0,0,0,0,0,0,0
4,2019,Sayler Park,30,8,0,22,123.46,247.97,3001,1169,690,395,136,3.17,0.127459367,0.870307156,2.56,1,270090,856185.3,36947.53,0.043153661,15186.6,0.056227924,0.969688741,0,0,0,0,0,0,0,0,0,0,0
4,2019,Sedamsville,30,8,0,22,123.46,247.97,520,218.3532934,118.3233533,64.22155689,25.2994012,3.17,0.386809269,0.783156815,2.26,1,46800,148356,20943.81347,0.141172676,2560.299401,0.054707252,0.979036743,0,0,0,0,0,0,0,0,0,0,0
4,2019,South Cumminsville,30,8,0,22,123.46,247.97,704,282.6853539,291.5655221,164.5297828,21.70707779,3.17,0.530541012,0.571131307,2.48,1,63360,200851.2,37189.59181,0.185159918,5326.374212,0.08406525,0.840356475,0,0,0,0,0,0,0,0,0,0,0
4,2019,South Fairmount,30,8,0,22,123.46,247.97,1981,855,453,211,131,3.17,0.392982456,0.704799795,2.09,1,178290,565179.3,83317.92,0.147418563,9781.2,0.054861181,0.907079538,0,0,0,0,0,0,0,0,0,0,0
4,2019,Spring Grove Village,30,8,0,22,123.46,247.97,2171,862,599,373,70,3.17,0.212296984,0.889740215,2.51,1,195390,619386.3,45378.51,0.073263664,12669.8,0.064843646,1.027847525,0,0,0,0,0,0,0,0,0,0,0
4,2019,Villages at Roll Hill,30,8,0,22,123.46,247.97,2348,847,1244,487,48,3.17,0.710743802,0.410982508,2.77,1,211320,669884.4,149277.94,0.222841344,15301,0.072406776,0.706230629,0,0,0,0,0,0,0,0,0,0,0
4,2019,Walnut Hills,30,8,0,22,123.46,247.97,6368,3492,1070,513,163,3.17,0.452176403,0.7327332,1.799605842,0.69,573120,1816790.4,391544.63,0.215514475,13340.184,0.023276424,0.971524099,0,0,0,0,0,0,0,0,0,0,0
4,2019,West End,30,8,0,22,123.46,247.97,6695,3532.019985,1595.908956,1087.643967,210.5988157,3.17,0.363444591,0.744639173,1.909876027,1,602550,1910083.5,318317.4922,0.166651087,37129.7436,0.061621017,0.972911277,0,0,0,0,0,0,0,0,0,0,0
4,2019,West Price Hill,30,8,0,22,123.46,247.97,18343,7664.524854,5121.964782,2655.326325,847.0986757,3.17,0.237111692,0.852876947,2.387708663,1,1650870,5233257.9,450647.8967,0.086112304,100169.355,0.060676707,0.999665959,0,0,0,0,0,0,0,0,0,0,0
4,2019,Westwood,30,8,0,22,123.46,247.97,32316,14259.45688,8629.008023,4229.561882,1379.361984,3.17,0.223270087,0.84579064,2.254729236,1,2908440,9219754.8,789464.6143,0.085627507,160415.2226,0.055155074,0.98657322,0,0,0,0,0,0,0,0,0,0,0
4,2019,Winton Hills,30,8,0,22,123.46,247.97,6008,2268,3018,1748,402,3.17,0.547619048,0.548176713,2.65,1,540720,1714082.4,307978.74,0.179675575,61490,0.113718745,0.841571033,0,0,0,0,0,0,0,0,0,0,0
4,2020,Avondale,30,8,0,22,254.05,510.74,12719,5968,3390,1896,515,3.33,0.358746649,0.698973421,1.999154336,1,1144710,3811884.3,1093494.34,0.286864515,68954.6,0.060237615,1.04607555,37165.6875,0.032467339,0,0,0,0,0,0,0,0,0.032467339
4,2020,Bond Hill,30,8,0,22,254.05,510.74,7276,3243,1799,1169,149,3.33,0.134443417,0.864866589,2.200033454,1,654840,2180617.2,222682.64,0.102119088,37694.8,0.057563374,1.024549052,143842.1167,0.219659942,0,0,0,0,0,0,0,0,0.219659942
4,2020,California,30,8,0,22,254.05,510.74,930.8790896,329.3826458,241.5704125,113.1493599,52.40967283,3.33,0,0.971241403,2.8,0.13,83779.11807,278984.4632,0,0,615.5484836,0.007347278,0.978588681,0,0,0,0,0,0,0,0,0,0,0
4,2020,Camp Washington,30,8,0,22,254.05,510.74,1128,412,112,33,24,3.33,0.191747573,0.893005193,1.9,1,101520,338061.6,40348.46,0.11935239,1630.2,0.01605792,1.028415503,6961.016667,0.068567934,0,0,0,0,0,0,0,0,0.068567934
4,2020,Carthage,30,8,0,22,254.05,510.74,3021,1040,911,537,286,3.33,0.225961538,0.806840928,2.9,1,271890,905393.7,120023.9,0.132565424,23537.8,0.08657104,1.025977392,3225,0.011861415,0,0,0,0,0,0,0,0,0.011861415
4,2020,Clifton,30,8,0,22,254.05,510.74,8476,4118,1379,751,212,3.33,0.050995629,0.875841693,2.075568288,0.4,762840,2540257.2,107255.4,0.04222226,11016.72,0.014441718,0.932505671,294.0416667,3.85E-04,0,0,0,0,0,0,0,0,3.85E-04
4,2020,College Hill,30,8,0,22,254.05,510.74,16199,7263,3660,2115,618,3.33,0.144292992,0.842489456,2.210749863,1,1457910,4854840.3,535255.52,0.110251931,78163.8,0.053613598,1.006354985,38504.94167,0.026411055,0,0,0,0,0,0,0,0,0.026411055
4,2020,Columbia Tusculum,30,8,0,22,254.05,510.74,1533.955374,712.7721151,250.8824927,120.0414576,40.70609982,3.33,0.027389277,0.962334613,2.15,0.13,138055.9836,459726.4255,9970.826232,0.021688608,597.6594185,0.004329109,0.98835233,0,0,0,0,0,0,0,0,0,0,0
4,2020,Corryville,30,8,0,22,254.05,510.74,4310,1868,192,75,9,3.33,0.051391863,0.705229009,2.254939759,1,387900,1291707,49031.04,0.03795833,2402.4,0.006193349,0.749380687,2323.833333,0.005990805,0,0,0,0,0,0,0,0,0.005990805
4,2020,CUF,30,8,0,22,254.05,510.74,16792,5439,516,180,190,3.33,0.05846663,0.775875336,2.201993048,1,1511280,5032562.4,162415.32,0.032272887,10582,0.007002012,0.815150235,9961.541667,0.00659146,0,0,0,0,0,0,0,0,0.00659146
4,2020,Downtown,30,8,0,22,254.05,510.74,3914.909697,2723.126573,201.8201332,37.58771281,0,3.33,0.115489662,0.908709516,1.400396681,1,352341.8727,1173298.436,160624.1386,0.136899644,1075.008586,0.003051038,1.048660199,1471.333333,0.004175869,0,0,0,0,0,0,0,0,0.004175869
4,2020,East End,30,8,0,22,254.05,510.74,1462,703,201,94,47,3.33,0.086770982,0.935705267,2.06,1,131580,438161.4,31155.14,0.071104255,4032.6,0.030647515,1.037457037,1288,0.009788722,0,0,0,0,0,0,0,0,0.009788722
4,2020,East Price Hill,30,8,0,22,254.05,510.74,14788,6063,4110,2240,563,3.33,0.309252845,0.802082883,2.421629116,1,1330920,4431963.6,957637.5,0.216075218,80165.8,0.060233372,1.078391473,36314.5745,0.027285317,0,0,0,0,0,0,0,0,0.027285317
4,2020,East Walnut Hills,30,8,0,22,254.05,510.74,3730.882391,2345.219794,238.0109254,95.55205656,27.90938303,3.33,0.042030472,0.949114357,1.57315749,1,335779.4152,1118145.453,50343.9963,0.04502455,3530.997172,0.010515824,1.004654731,2878.116667,0.008571451,0,0,0,0,0,0,0,0,0.008571451
4,2020,East Westwood,30,8,0,22,254.05,510.74,2594.407483,1110.703775,825.609913,480.56864,143.2812563,3.33,0.331502393,0.719523199,2.316640032,1,233496.6734,777543.9225,188054.9578,0.241857665,17842.10704,0.076412682,1.037793547,1030.4,0.004412911,0,0,0,0,0,0,0,0,0.004412911
4,2020,English Woods,30,8,0,22,254.05,510.74,452.0534606,217.202864,136.4305489,76.47350835,21.49403341,3.33,0.252083333,0.721772965,2.03,1,40684.81146,135480.4221,27964.66058,0.206411082,2801.871695,0.068867757,0.997051804,0,0,0,0,0,0,0,0,0,0,0
4,2020,Evanston,30,8,0,22,254.05,510.74,8305.282307,3343.437259,1505.62945,782.1793541,288.1667115,3.33,0.14225908,0.880456912,2.1611644,0.36,747475.4076,2489093.107,242925.4672,0.097595974,11020.28309,0.014743339,0.992796225,21186.175,0.028343642,0,0,0,0,0,0,0,0,0.028343642
4,2020,Hartwell,30,8,0,22,254.05,510.74,5213,2384,1046,412,203,3.33,0.117449664,0.913793044,2.12,1,469170,1562336.1,143007.2,0.09153421,17589,0.037489609,1.042816862,6099.083333,0.01299973,0,0,0,0,0,0,0,0,0.01299973
4,2020,Hyde Park,30,8,0,22,254.05,510.74,13423,6632,2497,1401,325,3.33,0.012665862,0.953415044,2.009787826,0.65,1208070,4022873.1,42902.16,0.010664557,32086.34,0.026560001,0.990639601,0,0,0,0,0,0,0,0,0,0,0
